id,voter,author,permlink,weight,value,timestamp
NULL,maximize,orgoniteog,graham-hancock-magicians-of-the-gods,8000,0,2019-02-03 11:48:30
NULL,steem-income2,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,1000,0,2019-02-03 11:48:30
NULL,sgbonus,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,600,0,2019-02-03 11:48:30
NULL,thedarkhorse,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,100,0,2019-02-03 11:48:30
NULL,bulimbabitch,augis,pkk2xxgqw,500,0,2019-02-03 11:48:30
NULL,cryptictruth,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,500,0,2019-02-03 11:48:30
NULL,heyimsnuffles,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,1000,0,2019-02-03 11:48:30
NULL,a0i,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,500,0,2019-02-03 11:48:30
NULL,darthgexe,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,2500,0,2019-02-03 11:48:30
NULL,steemstorywriter,mxzn,3bz8p1-alley,10000,0,2019-02-03 11:48:30
NULL,mr-wallstreet,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,1500,0,2019-02-03 11:48:30
NULL,ultima-alianza,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,500,0,2019-02-03 11:48:30
NULL,amicus,elisangela1426,frozen-jeans-stick-the-landing-zg1hbmlh-8jjg8,20,0,2019-02-03 11:48:30
NULL,vida-blanca,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,2500,0,2019-02-03 11:48:30
NULL,alexander-bobs,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,1500,0,2019-02-03 11:48:30
NULL,thedailysneak,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,200,0,2019-02-03 11:48:30
NULL,dlamini,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,2500,0,2019-02-03 11:48:30
NULL,redoyan,fucho80,mecanismos-para-hacer-crecer-tu-cuenta-en-steemit,500,0,2019-02-03 11:48:30
NULL,dewallen,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,1500,0,2019-02-03 11:48:30
NULL,p1eter,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,1500,0,2019-02-03 11:48:30
NULL,tapashdeb,cocountisland,beautiful-places-of-the-planet-lille,10000,0,2019-02-03 11:48:30
NULL,scarletskylor,beastlybanter,beastly-tales-loves-labours-lost,10000,0,2019-02-03 11:48:30
NULL,reazuliqbal,monajam,re-minhaz007-remax-usa-rm-301-an-ultra-comfortable-earphone-for-all-20190203t115111344z,200,0,2019-02-03 11:48:30
NULL,officebastard,imealien,night-walk-city-colors-pouryphd,3100,0,2019-02-03 11:48:30
NULL,ayanamirei,nothus,cual-es-la-diferencia-real-entre-usted-y-la-siguiente-persona,466,0,2019-02-03 11:48:30
NULL,wookiju,orgoniteog,graham-hancock-magicians-of-the-gods,8000,0,2019-02-03 11:48:30
NULL,fansclub,mxzn,3bz8p1-alley,10000,0,2019-02-03 11:48:30
NULL,puwelwol,augis,pkk2xxgqw,500,0,2019-02-03 11:48:30
NULL,cryptohustlin,megafart,re-etcmike-2m3jew-bird-watching-highlight-red-bellied-woodpecker-original-photo-20190128t220703536z,275,0,2019-02-03 11:48:30
NULL,marcocasario,eii,re-marcocasario-34qvr6-free-resteems-leave-your-link-first-3-get-a-usd0-02-upvote-on-their-last-post-extra-prize-1x-subscription-bot-on-quote-of-the-20190129t070112027z,10000,0,2019-02-03 11:48:30
NULL,therebotelife,juventusworld,0aazhkyi,500,0,2019-02-03 11:48:30
NULL,tapashdeb,pradeepdee6,jfk-american-airlines-869922f30638e,10000,0,2019-02-03 11:48:30
NULL,blueway,mxzn,3bz8p1-alley,10000,0,2019-02-03 11:48:30
NULL,roime,orgoniteog,graham-hancock-magicians-of-the-gods,8000,0,2019-02-03 11:48:30
NULL,nineteensixteen,bxt,small-means-big-impact,200,0,2019-02-03 11:48:30
NULL,kggymlife,bxt,small-means-big-impact,1500,0,2019-02-03 11:48:30
NULL,rankmeupclub,rankmeupclub,introducing-rank-me-up-club-minnow-project-free-upvote-giveaway,10000,0,2019-02-03 11:48:30
NULL,likuang007,bxt,small-means-big-impact,400,0,2019-02-03 11:48:30
NULL,imperfect-one,orgoniteog,graham-hancock-magicians-of-the-gods,4316,0,2019-02-03 11:48:30
NULL,steem-hikers-pl,orgoniteog,graham-hancock-magicians-of-the-gods,4316,0,2019-02-03 11:48:30
NULL,osakuni,jannyh,vanta-achieving-important-indicators-in-data-transmission-as-transparency-security-and-general-ledger-storage-leveraging-on-the,5000,0,2019-02-03 11:48:30
NULL,saunter-pl,orgoniteog,graham-hancock-magicians-of-the-gods,4316,0,2019-02-03 11:48:30
NULL,steem-hikers,orgoniteog,graham-hancock-magicians-of-the-gods,4316,0,2019-02-03 11:48:30
NULL,elviento,ace108,eatwithme-lunch-with-the-inlaws-at-fu-lin-men-or-by-ace108,57,0,2019-02-03 11:48:30
NULL,archetypal,orgoniteog,graham-hancock-magicians-of-the-gods,4316,0,2019-02-03 11:48:30
NULL,ctime,orgoniteog,graham-hancock-magicians-of-the-gods,215,0,2019-02-03 11:48:30
NULL,poolclub,mxzn,3bz8p1-alley,10000,0,2019-02-03 11:48:30
NULL,gungho,sergiomendes,backend-alpha-kw-50-appics-im-10085,2500,0,2019-02-03 11:48:30
NULL,vargart,vonaurolacu,saddest-pictures-i-ve-ever-taken,2500,0,2019-02-03 11:48:30
NULL,jeaniepearl,burlarj,wg4-2ou2i-16sd-b-1080p-hd-wireless-2ac-powered-ipcameras,10000,0,2019-02-03 11:48:30
NULL,julietisrael,mr-elusive,moreton-island-2019-1-0-22-40-42,1000,0,2019-02-03 11:48:30
NULL,jluvs2fly,mr-elusive,moreton-island-2019-1-0-22-40-42,1000,0,2019-02-03 11:48:30
NULL,pearica,orgoniteog,graham-hancock-magicians-of-the-gods,8000,0,2019-02-03 11:48:30
NULL,maximdraws,mr-elusive,moreton-island-2019-1-0-22-40-42,1000,0,2019-02-03 11:48:30
NULL,gio6,stephen-somers,trash-or-treasure-my-zimbabwean-coins-and-notes-edda7bd89123a,1000,0,2019-02-03 11:48:30
NULL,forexprediction,mxzn,3bz8p1-alley,10000,0,2019-02-03 11:48:30
NULL,jnmarteau,homeartpictures,backend-alpha-kw-50-appics-im-10086,2000,0,2019-02-03 11:48:30
NULL,opt2o,homeartpictures,backend-alpha-kw-50-appics-im-10086,1000,0,2019-02-03 11:48:30
NULL,tapashdeb,studentworld,7ejubs-female-head-la-scapigliata-c-1508-by-leonardo-da-vinci,10000,0,2019-02-03 11:48:30
NULL,manncpt,homeartpictures,backend-alpha-kw-50-appics-im-10086,1000,0,2019-02-03 11:48:30
NULL,therebotelife,enigmatic,stickman-soccer-2018,500,0,2019-02-03 11:48:30
NULL,fatihgul,watersnake101,drowningalltroublesaway-beautifulsunday-aq123hxsir,525,0,2019-02-03 11:48:30
NULL,oguzhanon,watersnake101,drowningalltroublesaway-beautifulsunday-aq123hxsir,525,0,2019-02-03 11:48:30
NULL,beate,pretzelgirlsandy,silly-kitty-388dbdbd831ca,10000,0,2019-02-03 11:48:30
NULL,etasarim,watersnake101,drowningalltroublesaway-beautifulsunday-aq123hxsir,525,0,2019-02-03 11:48:30
NULL,manimore,nothus,cual-es-la-diferencia-real-entre-usted-y-la-siguiente-persona,2926,0,2019-02-03 11:48:30
NULL,sojucaps1,orgoniteog,graham-hancock-magicians-of-the-gods,8000,0,2019-02-03 11:48:30
NULL,shawonrf,mxzn,3bz8p1-alley,10000,0,2019-02-03 11:48:30
NULL,iipoh06,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,10000,0,2019-02-03 11:48:30
NULL,jadabug,homeartpictures,backend-alpha-kw-50-appics-im-10089,100,0,2019-02-03 11:48:30
NULL,aellly,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,3000,0,2019-02-03 11:48:30
NULL,redoyan,eventznu,nehadhupiaslamstrollersforbodyshaminghersays-thisdoesntbotherme-8gjftg78os,500,0,2019-02-03 11:48:30
NULL,handshakecheese,imealien,night-walk-city-colors-pouryphd,3100,0,2019-02-03 11:48:30
NULL,siskata,lost108,the-war-is-over-2010-by-mitko-panov-review,10000,0,2019-02-03 11:48:30
NULL,minimize,orgoniteog,graham-hancock-magicians-of-the-gods,8000,0,2019-02-03 11:48:30
NULL,therebotelife,strongtower,monkee-closet-for-skysika,500,0,2019-02-03 11:48:30
NULL,novaliamarja,kalemandra,my-abstract-photomontages,5000,0,2019-02-03 11:48:30
NULL,alexis555,knozaki2015,frequent-traveller-194-conrad-brussels,2300,0,2019-02-03 11:48:30
NULL,skyroad,steem.craft,steemcraft03022019125000,4000,0,2019-02-03 11:48:30
NULL,acidium,socky,ask-the-car-guy-socky-feb-2-2019,10000,0,2019-02-03 11:48:30
NULL,jadabug,helgapn,panquecas-day,100,0,2019-02-03 11:48:30
NULL,geekdancing,pretzelgirlsandy,silly-kitty-388dbdbd831ca,8000,0,2019-02-03 11:48:30
NULL,steem-plus,xabi,zoho-cliq-team-collaboration-like-never-before,6,0,2019-02-03 11:48:30
NULL,suheri,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,750,0,2019-02-03 11:48:30
NULL,tamala,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,300,0,2019-02-03 11:48:30
NULL,guri-gure,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,75,0,2019-02-03 11:48:30
NULL,midlet,animaya,meme-challenge-107-entry-1,3800,0,2019-02-03 11:48:30
NULL,thehoneys,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,375,0,2019-02-03 11:48:30
NULL,merlin7,animaya,meme-challenge-107-entry-1,38,0,2019-02-03 11:48:30
NULL,yourtrust,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,750,0,2019-02-03 11:48:30
NULL,ctime,animaya,meme-challenge-107-entry-1,456,0,2019-02-03 11:48:30
NULL,qualitycurator,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,2000,0,2019-02-03 11:48:30
NULL,dynamicgreentk,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,1500,0,2019-02-03 11:48:30
NULL,bananamemos,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,300,0,2019-02-03 11:48:30
NULL,osigbhemeh,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,750,0,2019-02-03 11:48:30
NULL,cryptojiang,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,500,0,2019-02-03 11:48:30
NULL,talhatariq,iamjadeline,10k-sp-delegation-has-finished-grateful-for-awesome-communities-irresistible-sweetness-8fdc859725877,1000,0,2019-02-03 11:48:30
NULL,d-vine,pennsif,sosdailynewsnewsaboutthestateofsteem2february2019-2clycn7y9j,10000,0,2019-02-03 11:48:30
NULL,midun,rachel1990,my-photography-4269bde977194,1500,0,2019-02-03 11:48:30
NULL,cryptomove,mxzn,3bz8p1-alley,10000,0,2019-02-03 11:48:30
NULL,nedbee,jannyh,vanta-achieving-important-indicators-in-data-transmission-as-transparency-security-and-general-ledger-storage-leveraging-on-the,8000,0,2019-02-03 11:48:30
NULL,redoyan,digitalis,philippine-birds-020319,500,0,2019-02-03 11:48:30
NULL,merlin7,marianaemilia,images---population-nigeria-overtakes-the-usa,3,0,2019-02-03 11:48:30
NULL,rhampagoe,marianaemilia,images---population-nigeria-overtakes-the-usa,300,0,2019-02-03 11:48:30
NULL,ctime,marianaemilia,images---population-nigeria-overtakes-the-usa,15,0,2019-02-03 11:48:30
NULL,bluesniper,marianaemilia,images---population-nigeria-overtakes-the-usa,15,0,2019-02-03 11:48:30
NULL,alphacore,dadjokeoftheday,daily-joke--2019-01-29,10000,0,2019-02-03 11:48:30
NULL,altonos,steem.craft,steemcraft03022019125000,4000,0,2019-02-03 11:48:30
NULL,pompe72,steem.craft,steemcraft03022019125000,4000,0,2019-02-03 11:48:30
NULL,immanuel94,steem.craft,steemcraft03022019125000,4000,0,2019-02-03 11:48:30
NULL,sausemaus,steem.craft,steemcraft03022019125000,4000,0,2019-02-03 11:48:30
NULL,fgs,steem.craft,steemcraft03022019125000,4000,0,2019-02-03 11:48:30
NULL,paolapernia,steem-bounty,re-28pg9t-funday-make-me-laugh-and-get-some-steem-steem-bounty-20190203t113033,10000,0,2019-02-03 11:48:30
NULL,tapashdeb,ajmalaftab,mobile-photography-box-set-mobile-photography-box-set-for-iphone-x,10000,0,2019-02-03 11:48:30
NULL,abwasserrohr,steem.craft,steemcraft03022019125000,4000,0,2019-02-03 11:48:30
NULL,steem.craft,steem.craft,steemcraft03022019125000,4000,0,2019-02-03 11:48:30
NULL,rankmeupclub,rankmeupclub,rank-me-up-club-minnow-project-free-upvote-giveaway-day-01,10000,0,2019-02-03 11:48:30
NULL,steeming-hot,shiktou,p3qmf5uww,25,0,2019-02-03 11:48:30
NULL,virtaco300cc,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,2500,0,2019-02-03 11:48:30
NULL,eu-id,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,500,0,2019-02-03 11:48:30
NULL,nasrina.nasir,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,5000,0,2019-02-03 11:48:30
NULL,openmedia,bxt,small-means-big-impact,1000,0,2019-02-03 11:48:30
NULL,teukumuhas,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,500,0,2019-02-03 11:48:30
NULL,therebotelife,animaya,meme-challenge-107-entry-1,500,0,2019-02-03 11:48:30
NULL,victoria-bella,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,2500,0,2019-02-03 11:48:30
NULL,bleuxwolf,von-doom,steem-monsters-busqueda-diaria-feb-2-2019-or-daily-quest-feb-2-2019-von-games,500,0,2019-02-03 11:48:30
NULL,kafupraise,von-doom,steem-monsters-busqueda-diaria-feb-2-2019-or-daily-quest-feb-2-2019-von-games,5000,0,2019-02-03 11:48:30
NULL,dawnasheelagh,imealien,night-walk-city-colors-pouryphd,1800,0,2019-02-03 11:48:30
NULL,in2itiveart,artpoet,artpoet-1549193923762-artpoets-instagram-feed--20190203-123843,4300,0,2019-02-03 11:48:30
NULL,midgeteg,knozaki2015,frequent-traveller-194-conrad-brussels,8300,0,2019-02-03 11:48:30
NULL,eileenbeach,megafart,re-etcmike-2m3jew-bird-watching-highlight-red-bellied-woodpecker-original-photo-20190128t220703536z,275,0,2019-02-03 11:48:30
NULL,steemphotostudio,mxzn,3bz8p1-alley,10000,0,2019-02-03 11:48:30
NULL,megafart,lichtblick,sad-sunday-the-weeping-song,10000,0,2019-02-03 11:48:30
NULL,eddwood,w74,28-januar-bis-03-februar-wochenrueckblick-in-eigener-sache,2000,0,2019-02-03 11:48:30
NULL,kuno,kuno,i-love-reading-0484737a1b31a,10000,0,2019-02-03 11:48:30
NULL,ikarus56,w74,28-januar-bis-03-februar-wochenrueckblick-in-eigener-sache,200,0,2019-02-03 11:48:30
NULL,luciancovaci,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,8100,0,2019-02-03 11:48:30
NULL,fatihgul,burakyap,kzkalesi-wh482hxtuj,525,0,2019-02-03 11:48:30
NULL,hungryhustle,horpey,oahnlwm-introduction-to-eternitas-keep-your-will-unalterable-by-third-parties,9000,0,2019-02-03 11:48:30
NULL,oguzhanon,burakyap,kzkalesi-wh482hxtuj,525,0,2019-02-03 11:48:30
NULL,marcocasario,eii,re-moneymatchgaming-smash-weekly-64-tonight-20190128t213655454z,10000,0,2019-02-03 11:48:30
NULL,etasarim,burakyap,kzkalesi-wh482hxtuj,525,0,2019-02-03 11:48:30
NULL,mundharmonika,homeartpictures,backend-alpha-kw-50-appics-im-10086,400,0,2019-02-03 11:48:30
NULL,sintai,centering,2bdz5c,10000,0,2019-02-03 11:48:30
NULL,luisal314,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,bitsisteem,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,marymar52,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,marianaceleste,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,diodio,dadjokeoftheday,daily-joke--2019-01-31,10000,0,2019-02-03 11:48:30
NULL,libe,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,normelys,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,lhenriquez13,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,isisfemale,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,joseleogon,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,isgledysduarte,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,fabielblanchard,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,veronicacoli,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,steeming-hot,waldmeister87,a1zdfis0,25,0,2019-02-03 11:48:30
NULL,liangfengyouren,magicmonk,2019-02-03-cn-follower-ranking,8000,0,2019-02-03 11:48:30
NULL,mariangel.paola,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,therebotelife,rich.art.deluxe,hedpay-listed-on-etherflyer-airdrop-bounty-ethereum-eth-erc20-earn-entries-for-social-media-and-referrals-to-get-hdp-crypto,500,0,2019-02-03 11:48:30
NULL,gracielaacevedo,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,zarias2006,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,arequipa,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,criptoanarquista,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
NULL,proboards3,fidgetynerd48,fidgetynerd48-re-edictedfighting-spam-on-the-blockchain,-1098,0,2019-02-03 11:48:30
NULL,psicoluigi,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,enigmatic,enigmatic,stickman-soccer-2018,10000,0,2019-02-03 11:48:30
NULL,crepuscularios,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,3000,0,2019-02-03 11:48:30
NULL,manugamon,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,azulear,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,5000,0,2019-02-03 11:48:30
NULL,jesusbn77,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,9000,0,2019-02-03 11:48:30
NULL,leviackerman,volcandemorcilla,el-nacimiento-del-agua-curiosidades-de-madrid-1-the-birth-of-water-curiosities-of-madrid-1,10000,0,2019-02-03 11:48:30
